ID,STOPID,ORDERNUMBER,CREATIONDATE
3211553,3476314,20654614,2020-04-16 20:28:01
3211554,3476315,20740715,2020-04-16 20:28:01
3211556,3476317,20747121,2020-04-16 20:28:01
3211558,3476320,20776274,2020-04-16 20:28:01
3211555,3476316,20750505,2020-04-16 20:28:01
3211557,3476319,20428483,2020-04-16 20:28:01
3211551,3476312,20757188,2020-04-16 20:28:01
3211529,3476288,20695297,2020-04-16 20:27:57
3211530,3476289,20716023,2020-04-16 20:27:57
3211531,3476290,20593532,2020-04-16 20:27:57
3211532,3476291,20621101,2020-04-16 20:27:57
3211533,3476292,20621125,2020-04-16 20:27:57
3211534,3476293,20709568,2020-04-16 20:27:57
3211535,3476294,20656772,2020-04-16 20:27:57
3211491,3476249,20403858,2020-04-16 20:27:54
3211493,3476252,20540216,2020-04-16 20:27:54
3211495,3476254,20621097,2020-04-16 20:27:54
3211496,3476255,20569412,2020-04-16 20:27:54
3211497,3476256,20621117,2020-04-16 20:27:54
3211498,3476257,20621104,2020-04-16 20:27:54
3211499,3476258,20752774,2020-04-16 20:27:54
3211500,3476259,20703795,2020-04-16 20:27:54
3211501,3476260,20569416,2020-04-16 20:27:54
3211505,3476264,20621124,2020-04-16 20:27:54
3211504,3477750,20593756,2020-04-16 20:27:54
3211494,3476253,20621162,2020-04-16 20:27:54
3211509,3476268,20768522,2020-04-16 20:27:54
3211502,3476261,20709545,2020-04-16 20:27:54
3211503,3476262,20593505,2020-04-16 20:27:54
3211506,3476265,20641659,2020-04-16 20:27:54
3211507,3476266,20699665,2020-04-16 20:27:54
3211508,3476267,20707770,2020-04-16 20:27:54
3211492,3477681,20676547,2020-04-16 20:27:54
3211389,3476112,20740983,2020-04-16 19:36:58
3211390,3476113,20695762,2020-04-16 19:36:58
3211391,3476114,20751989,2020-04-16 19:36:58
3211392,3476115,20675959,2020-04-16 19:36:58
3211393,3476116,20690170,2020-04-16 19:36:58
3211396,3476119,20549427,2020-04-16 19:36:58
3211397,3476120,20709672,2020-04-16 19:36:58
3211403,3476127,20549428,2020-04-16 19:36:58
3211405,3476129,20674637,2020-04-16 19:36:58
3211406,3476130,20707575,2020-04-16 19:36:58
3211407,3476131,20402926,2020-04-16 19:36:58
3211395,3476118,20549440,2020-04-16 19:36:58
3211401,3476125,20695800,2020-04-16 19:36:58
3211409,3476133,20707571,2020-04-16 19:36:58
3211404,3476128,20707573,2020-04-16 19:36:58
3211394,3476117,20323566,2020-04-16 19:36:58
3211398,3476121,20675958,2020-04-16 19:36:58
3211399,3476123,20709664,2020-04-16 19:36:58
3211400,3476124,20709656,2020-04-16 19:36:58
3211402,3479741,20662146,2020-04-16 19:36:58
3211408,3476132,20697122,2020-04-16 19:36:58
3211285,3476004,20709445,2020-04-16 19:33:46
3211292,3476012,20700632,2020-04-16 19:33:46
3211293,3476013,20592933,2020-04-16 19:33:46
3211291,3476011,20592935,2020-04-16 19:33:46
3211286,3476005,20592938,2020-04-16 19:33:46
3211287,3476006,20592939,2020-04-16 19:33:46
3211288,3476008,20592936,2020-04-16 19:33:46
3211289,3476009,20592934,2020-04-16 19:33:46
3211290,3476010,20592932,2020-04-16 19:33:46
3211272,3475990,20758610,2020-04-16 19:33:45
3211273,3475991,20723512,2020-04-16 19:33:45
3211279,3475998,20700580,2020-04-16 19:33:45
3211275,3475993,20484922,2020-04-16 19:33:45
3211276,3475994,20753591,2020-04-16 19:33:45
3211277,3475995,20655123,2020-04-16 19:33:45
3211284,3476003,20679016,2020-04-16 19:33:45
3211283,3477683,20567436,2020-04-16 19:33:45
3211281,3477713,20622224,2020-04-16 19:33:45
3211274,3475992,20678992,2020-04-16 19:33:45
3211278,3475996,20607421,2020-04-16 19:33:45
3211280,3475999,20620503,2020-04-16 19:33:45
3211282,3476001,20709893,2020-04-16 19:33:45
3211258,3475975,20743829,2020-04-16 19:33:43
3211259,3475976,20774862,2020-04-16 19:33:43
3211260,3475977,20774846,2020-04-16 19:33:43
3211261,3475978,20700593,2020-04-16 19:33:43
3211262,3475979,20753560,2020-04-16 19:33:43
3211263,3475980,20700605,2020-04-16 19:33:43
3211264,3475981,20686558,2020-04-16 19:33:43
3211265,3475982,20709593,2020-04-16 19:33:43
3211266,3475984,20707273,2020-04-16 19:33:43
3211267,3475985,20707881,2020-04-16 19:33:43
3211268,3475986,20549630,2020-04-16 19:33:43
3211269,3475987,20698937,2020-04-16 19:33:43
3211270,3475988,20679027,2020-04-16 19:33:43
3211271,3475989,20753593,2020-04-16 19:33:43
3211244,3475960,20770084,2020-04-16 19:33:41
3213268,3478320,20709588,2020-04-17 18:06:44
3213269,3478321,20592840,2020-04-17 18:06:44
3213270,3478322,20774867,2020-04-17 18:06:44
3211248,3475964,20695304,2020-04-16 19:33:41
3213267,3478319,20775265,2020-04-17 18:06:44
3213271,3478323,20774784,2020-04-17 18:06:44
3213272,3478324,20759212,2020-04-17 18:06:44
3213273,3478325,20774838,2020-04-17 18:06:44
3211245,3475961,20753580,2020-04-16 19:33:41
3211246,3475962,20700628,2020-04-16 19:33:41
3213265,3478317,20549639,2020-04-17 18:06:44
3211251,3475968,20696849,2020-04-16 19:33:41
3211241,3475957,20735858,2020-04-16 19:33:41
3211243,3475959,20757853,2020-04-16 19:33:41
3211247,3475963,20707270,2020-04-16 19:33:41
3211250,3475967,20679011,2020-04-16 19:33:41
3211242,3475958,20707258,2020-04-16 19:33:41
3211249,3475966,20679026,2020-04-16 19:33:41
3211255,3475972,20707266,2020-04-16 19:33:41
3211256,3475973,20700639,2020-04-16 19:33:41
3211257,3475974,20709596,2020-04-16 19:33:41
3211252,3475969,20678981,2020-04-16 19:33:41
3211253,3475970,20592835,2020-04-16 19:33:41
3211254,3475971,20743026,2020-04-16 19:33:41
3213266,3482095,20775291,2020-04-17 18:06:44
3211223,3475938,20700604,2020-04-16 19:33:38
3211227,3475942,20774855,2020-04-16 19:33:38
3211228,3475943,20695162,2020-04-16 19:33:38
3211230,3475946,20549612,2020-04-16 19:33:38
3211232,3475948,20678997,2020-04-16 19:33:38
3211233,3475949,20755352,2020-04-16 19:33:38
3211234,3475950,20774851,2020-04-16 19:33:38
3211235,3475951,20540944,2020-04-16 19:33:38
3211237,3475953,20753554,2020-04-16 19:33:38
3211222,3475937,20700606,2020-04-16 19:33:38
3211231,3475947,20707269,2020-04-16 19:33:38
3211236,3475952,20700591,2020-04-16 19:33:38
3211238,3475954,20700581,2020-04-16 19:33:38
3211239,3475955,20678990,2020-04-16 19:33:38
3211240,3475956,20549619,2020-04-16 19:33:38
3211229,3475945,20700640,2020-04-16 19:33:38
3211224,3475939,20700587,2020-04-16 19:33:38
3211226,3477746,20549644,2020-04-16 19:33:38
3211225,3475940,20700642,2020-04-16 19:33:38
3211188,3475901,20753576,2020-04-16 19:33:35
3211191,3475904,20700629,2020-04-16 19:33:35
3211193,3475907,20700585,2020-04-16 19:33:35
3211194,3475908,20700596,2020-04-16 19:33:35
3211195,3475909,20592824,2020-04-16 19:33:35
3211196,3475910,20484918,2020-04-16 19:33:35
3211198,3475912,20592829,2020-04-16 19:33:35
3211189,3475902,20753579,2020-04-16 19:33:35
3211197,3475911,20707651,2020-04-16 19:33:35
3211199,3475913,20700619,2020-04-16 19:33:35
3211190,3475903,20678984,2020-04-16 19:33:35
3211192,3475905,20753572,2020-04-16 19:33:35
3211048,3475740,20657369,2020-04-16 18:12:19
3211051,3475743,20674830,2020-04-16 18:12:19
3211055,3475748,20674829,2020-04-16 18:12:19
3211056,3475749,20549388,2020-04-16 18:12:19
3211057,3475750,20629082,2020-04-16 18:12:19
3211059,3475752,20581290,2020-04-16 18:12:19
3211061,3475754,20641275,2020-04-16 18:12:19
3211062,3475755,20674809,2020-04-16 18:12:19
3211065,3475759,20629089,2020-04-16 18:12:19
3211066,3475760,20483724,2020-04-16 18:12:19
3211069,3475763,20667043,2020-04-16 18:12:19
3211071,3475765,20660521,2020-04-16 18:12:19
3211060,3475753,20699751,2020-04-16 18:12:19
3211072,3475766,20698455,2020-04-16 18:12:19
3211073,3475767,20670339,2020-04-16 18:12:19
3211075,3475769,20660520,2020-04-16 18:12:19
3211076,3475770,20683392,2020-04-16 18:12:19
3211077,3475771,20660523,2020-04-16 18:12:19
3211078,3475772,20660522,2020-04-16 18:12:19
3211080,3475774,20683393,2020-04-16 18:12:19
3211081,3475775,20750601,2020-04-16 18:12:19
3211082,3475776,20683394,2020-04-16 18:12:19
3211083,3475778,20629085,2020-04-16 18:12:19
3211049,3475741,20681470,2020-04-16 18:12:19
3211050,3475742,20674820,2020-04-16 18:12:19
3211052,3475744,20629088,2020-04-16 18:12:19
3211053,3475745,20748736,2020-04-16 18:12:19
3211054,3475746,20593229,2020-04-16 18:12:19
3211084,3475779,20674599,2020-04-16 18:12:19
3211085,3475780,20674598,2020-04-16 18:12:19
3211047,3475739,20674570,2020-04-16 18:12:19
3211058,3475751,20629083,2020-04-16 18:12:19
3211046,3477696,20466730,2020-04-16 18:12:19
3211063,3475756,20629084,2020-04-16 18:12:19
3211064,3475758,20678811,2020-04-16 18:12:19
3211068,3475762,20698945,2020-04-16 18:12:19
3211070,3475764,20667044,2020-04-16 18:12:19
3211074,3475768,20696882,2020-04-16 18:12:19
3211079,3475773,20698456,2020-04-16 18:12:19
3211067,3482966,20483715,2020-04-16 18:12:19
3211045,3475737,20748938,2020-04-16 18:12:08
3211041,3475726,20499094,2020-04-16 17:28:24
3211042,3475727,20623918,2020-04-16 17:28:24
3211043,3475729,20669375,2020-04-16 17:28:24
3211044,3475730,20360584,2020-04-16 17:28:24
3211039,3475724,20774046,2020-04-16 17:28:24
3211040,3475725,20499086,2020-04-16 17:28:24
3211026,3475677,20726979,2020-04-16 15:40:20
3211027,3475678,20680436,2020-04-16 15:40:20
3211030,3475681,20642494,2020-04-16 15:40:20
3211028,3475679,20684521,2020-04-16 15:40:20
3211029,3475680,20697845,2020-04-16 15:40:20
3211031,3475682,20627678,2020-04-16 15:40:20
3211005,3475653,20751674,2020-04-16 15:23:32
3210992,3475639,20754326,2020-04-16 15:23:32
3210993,3475640,20749889,2020-04-16 15:23:32
3210999,3475646,20751172,2020-04-16 15:23:32
3211001,3475648,20750481,2020-04-16 15:23:32
3211002,3475649,20754868,2020-04-16 15:23:32
3211004,3475651,20754871,2020-04-16 15:23:32
3211006,3475654,20754360,2020-04-16 15:23:32
3210994,3475641,20757647,2020-04-16 15:23:32
3210996,3475643,20736294,2020-04-16 15:23:32
3210997,3475644,20754860,2020-04-16 15:23:32
3210998,3475645,20754362,2020-04-16 15:23:32
3211000,3475647,20751178,2020-04-16 15:23:32
3211003,3475650,20739319,2020-04-16 15:23:32
3210995,3478284,20750487,2020-04-16 15:23:32
3210976,3475622,20749890,2020-04-16 15:23:29
3210977,3475623,20739329,2020-04-16 15:23:29
3210978,3475624,20751668,2020-04-16 15:23:29
3210979,3475625,20761208,2020-04-16 15:23:29
3210980,3475626,20754866,2020-04-16 15:23:29
3210981,3475627,20754271,2020-04-16 15:23:29
3210982,3475628,20761601,2020-04-16 15:23:29
3210983,3475629,20754864,2020-04-16 15:23:29
3210985,3475631,20757645,2020-04-16 15:23:29
3210986,3475633,20696543,2020-04-16 15:23:29
3210987,3475634,20736293,2020-04-16 15:23:29
3210988,3475635,20751182,2020-04-16 15:23:29
3210989,3475636,20767608,2020-04-16 15:23:29
3210990,3475637,20740714,2020-04-16 15:23:29
3210991,3475638,20754260,2020-04-16 15:23:29
3210984,3477759,20761210,2020-04-16 15:23:29
3210964,3475609,20754269,2020-04-16 15:23:24
3210965,3475610,20737116,2020-04-16 15:23:24
3210966,3475611,20751173,2020-04-16 15:23:24
3210967,3475612,20754265,2020-04-16 15:23:24
3210968,3475613,20733242,2020-04-16 15:23:24
3210969,3475614,20696544,2020-04-16 15:23:24
3210970,3475615,20739323,2020-04-16 15:23:24
3210971,3475616,20757652,2020-04-16 15:23:24
3210972,3475618,20739326,2020-04-16 15:23:24
3210973,3475619,20739328,2020-04-16 15:23:24
3210974,3475620,20751184,2020-04-16 15:23:24
3210975,3475621,20751166,2020-04-16 15:23:24
3210963,3475608,20739321,2020-04-16 15:23:24
3210867,3475510,20739320,2020-04-16 15:22:37
3210869,3475512,20754266,2020-04-16 15:22:37
3210871,3475514,20754872,2020-04-16 15:22:37
3210872,3475515,20739324,2020-04-16 15:22:37
3210868,3475511,20754268,2020-04-16 15:22:37
3210870,3475513,20740713,2020-04-16 15:22:37
3210704,3475218,20627981,2020-04-15 23:46:10
3210706,3475220,20642364,2020-04-15 23:46:10
3210708,3475222,20627975,2020-04-15 23:46:10
3210712,3475226,20627925,2020-04-15 23:46:10
3210714,3475228,20627924,2020-04-15 23:46:10
3210715,3475230,20710562,2020-04-15 23:46:10
3210716,3475231,20727462,2020-04-15 23:46:10
3210705,3475219,20628021,2020-04-15 23:46:10
3210707,3475221,20709556,2020-04-15 23:46:10
3210709,3475223,20695291,2020-04-15 23:46:10
3210710,3475224,20593494,2020-04-15 23:46:10
3210711,3475225,20627933,2020-04-15 23:46:10
3210713,3475227,20642872,2020-04-15 23:46:10
3210624,3475137,20742136,2020-04-15 23:46:02
3210637,3475150,20680560,2020-04-15 23:46:02
3210638,3475151,20593855,2020-04-15 23:46:02
3210639,3475152,20500009,2020-04-15 23:46:02
3210640,3475153,20680557,2020-04-15 23:46:02
3210641,3475154,20696851,2020-04-15 23:46:02
3210642,3475155,20667803,2020-04-15 23:46:02
3210643,3475156,20680564,2020-04-15 23:46:02
3210625,3475138,20516718,2020-04-15 23:46:02
3210626,3475139,20547434,2020-04-15 23:46:02
3210627,3475140,20500008,2020-04-15 23:46:02
3210628,3475141,20680579,2020-04-15 23:46:02
3210630,3475143,20593332,2020-04-15 23:46:02
3210631,3475144,20593331,2020-04-15 23:46:02
3210632,3475145,20568796,2020-04-15 23:46:02
3210633,3475146,20568793,2020-04-15 23:46:02
3210629,3475142,20547127,2020-04-15 23:46:02
3210634,3475147,20680568,2020-04-15 23:46:02
3210635,3475148,20484883,2020-04-15 23:46:02
3210636,3475149,20484884,2020-04-15 23:46:02
3210644,3475157,20383045,2020-04-15 23:46:02
3210645,3475158,20540167,2020-04-15 23:46:02
3210646,3475159,20547435,2020-04-15 23:46:02
3210647,3475160,20540157,2020-04-15 23:46:02
3210648,3475161,20676430,2020-04-15 23:46:02
3210649,3475162,20484886,2020-04-15 23:46:02
3210650,3475163,20482914,2020-04-15 23:46:02
3210651,3475164,20547442,2020-04-15 23:46:02
3210652,3475165,20517424,2020-04-15 23:46:02
3210590,3475098,20628901,2020-04-15 23:08:56
3210591,3475100,20707622,2020-04-15 23:08:56
3210592,3475101,20628566,2020-04-15 23:08:56
3210593,3475102,20568601,2020-04-15 23:08:56
3210595,3475104,20658780,2020-04-15 23:08:56
3210596,3475105,20628564,2020-04-15 23:08:56
3210598,3475108,20701474,2020-04-15 23:08:56
3210602,3475112,20620752,2020-04-15 23:08:56
3210603,3475114,20707202,2020-04-15 23:08:56
3210601,3475111,20669240,2020-04-15 23:08:56
3210599,3475109,20658783,2020-04-15 23:08:56
3210600,3475110,20707203,2020-04-15 23:08:56
3210597,3477694,20688570,2020-04-15 23:08:56
3210594,3477680,20610437,2020-04-15 23:08:56
3210547,3475050,20593337,2020-04-15 23:07:56
3210549,3475052,20625904,2020-04-15 23:07:56
3210550,3475053,20658606,2020-04-15 23:07:56
3210551,3475054,20517426,2020-04-15 23:07:56
3210552,3475055,20619216,2020-04-15 23:07:56
3210553,3475056,20540201,2020-04-15 23:07:56
3210554,3475057,20467006,2020-04-15 23:07:56
3210555,3475058,20621185,2020-04-15 23:07:56
3210556,3475059,20626295,2020-04-15 23:07:56
3210557,3475060,20626274,2020-04-15 23:07:56
3210558,3475062,20572581,2020-04-15 23:07:56
3210567,3475071,20540160,2020-04-15 23:07:56
3210569,3475073,20641734,2020-04-15 23:07:56
3210548,3475051,20680561,2020-04-15 23:07:56
3210560,3475064,20593542,2020-04-15 23:07:56
3210561,3475065,20673316,2020-04-15 23:07:56
3210562,3475066,20680806,2020-04-15 23:07:56
3210563,3475067,20639700,2020-04-15 23:07:56
3210564,3475068,20632328,2020-04-15 23:07:56
3210565,3475069,20687032,2020-04-15 23:07:56
3210566,3475070,20629276,2020-04-15 23:07:56
3210568,3475072,20499832,2020-04-15 23:07:56
3210559,3477802,20587098,2020-04-15 23:07:56
3210539,3475041,20568800,2020-04-15 23:07:54
3210540,3475042,20558105,2020-04-15 23:07:54
3210544,3475046,20547128,2020-04-15 23:07:54
3210545,3475047,20641310,2020-04-15 23:07:54
3210535,3475037,20629269,2020-04-15 23:07:54
3210536,3475038,20699858,2020-04-15 23:07:54
3210537,3475039,20416370,2020-04-15 23:07:54
3210543,3475045,20675010,2020-04-15 23:07:54
3210546,3475048,20640172,2020-04-15 23:07:54
3210541,3475043,20641297,2020-04-15 23:07:54
3210542,3475044,20547136,2020-04-15 23:07:54
3210538,3475875,20556279,2020-04-15 23:07:54
3210518,3475019,20663527,2020-04-15 23:07:52
3210519,3475020,20593527,2020-04-15 23:07:52
3210520,3475021,20633897,2020-04-15 23:07:52
3210521,3475022,20414198,2020-04-15 23:07:52
3210522,3475023,20656293,2020-04-15 23:07:52
3210523,3475024,20615652,2020-04-15 23:07:52
3210524,3475025,20656178,2020-04-15 23:07:52
3210525,3475026,20672721,2020-04-15 23:07:52
3210526,3475027,20680596,2020-04-15 23:07:52
3210527,3475028,20593498,2020-04-15 23:07:52
3210528,3475029,20516805,2020-04-15 23:07:52
3210529,3475030,20334767,2020-04-15 23:07:52
3210530,3475031,20582600,2020-04-15 23:07:52
3210531,3475033,20415925,2020-04-15 23:07:52
3210532,3475034,20540224,2020-04-15 23:07:52
3210533,3475035,20626264,2020-04-15 23:07:52
3210534,3475036,20659791,2020-04-15 23:07:52
3210517,3475017,20753987,2020-04-15 23:07:50
3210506,3475005,20627937,2020-04-15 23:07:48
3210507,3475006,20732095,2020-04-15 23:07:48
3210508,3475007,20727329,2020-04-15 23:07:48
3210509,3475008,20645494,2020-04-15 23:07:48
3210510,3475009,20664195,2020-04-15 23:07:48
3210511,3475010,20593523,2020-04-15 23:07:48
3210512,3475011,20736291,2020-04-15 23:07:48
3210513,3475012,20626321,2020-04-15 23:07:48
3210514,3475013,20733828,2020-04-15 23:07:48
3210515,3475015,20627938,2020-04-15 23:07:48
3210516,3475482,20739556,2020-04-15 23:07:48
3210495,3474993,20758047,2020-04-15 23:07:46
3210497,3474995,20741948,2020-04-15 23:07:46
3210499,3474997,20621172,2020-04-15 23:07:46
3210504,3475003,20699690,2020-04-15 23:07:46
3210505,3475004,20626284,2020-04-15 23:07:46
3210496,3474994,20674217,2020-04-15 23:07:46
3210500,3474998,20699221,2020-04-15 23:07:46
3210501,3474999,20749845,2020-04-15 23:07:46
3210503,3475002,20714923,2020-04-15 23:07:46
3210502,3475358,20740405,2020-04-15 23:07:46
3210498,3475381,20696081,2020-04-15 23:07:46
3210485,3474982,20639584,2020-04-15 23:07:44
3210486,3474983,20733206,2020-04-15 23:07:44
3210487,3474984,20736265,2020-04-15 23:07:44
3210488,3474985,20644832,2020-04-15 23:07:44
3210489,3474986,20669633,2020-04-15 23:07:44
3210490,3474987,20755783,2020-04-15 23:07:44
3210494,3474992,20647817,2020-04-15 23:07:45
3210491,3474989,20757656,2020-04-15 23:07:44
3210492,3474990,20701581,2020-04-15 23:07:45
3210493,3474991,20750455,2020-04-15 23:07:45
3210470,3474966,20467009,2020-04-15 23:07:43
3210471,3474967,20404136,2020-04-15 23:07:43
3210473,3474969,20660578,2020-04-15 23:07:43
3210474,3474970,20626318,2020-04-15 23:07:43
3210477,3474973,20676566,2020-04-15 23:07:43
3210478,3474974,20658609,2020-04-15 23:07:43
3210479,3474976,20641716,2020-04-15 23:07:43
3210480,3474977,20709557,2020-04-15 23:07:43
3210481,3474978,20695277,2020-04-15 23:07:43
3210482,3474979,20626312,2020-04-15 23:07:43
3210483,3474980,20676572,2020-04-15 23:07:43
3210472,3474968,20696117,2020-04-15 23:07:43
3210475,3474971,20737573,2020-04-15 23:07:43
3210476,3474972,20696051,2020-04-15 23:07:43
3210484,3475375,20641715,2020-04-15 23:07:43
3210462,3474957,20484890,2020-04-15 23:07:40
3210463,3474958,20629574,2020-04-15 23:07:40
3210464,3474959,20540158,2020-04-15 23:07:40
3210465,3474960,20680577,2020-04-15 23:07:40
3210469,3474964,20547430,2020-04-15 23:07:40
3210466,3474961,20641737,2020-04-15 23:07:40
3210460,3474955,20601743,2020-04-15 23:07:40
3210461,3474956,20547139,2020-04-15 23:07:40
3210467,3474962,20540161,2020-04-15 23:07:40
3210468,3474963,20484887,2020-04-15 23:07:40
3210453,3474947,20626260,2020-04-15 23:07:37
3210454,3474948,20641712,2020-04-15 23:07:37
3210455,3474949,20641718,2020-04-15 23:07:37
3210456,3474950,20676433,2020-04-15 23:07:37
3210457,3474951,20673237,2020-04-15 23:07:37
3210458,3474952,20593525,2020-04-15 23:07:37
3210459,3474954,20702529,2020-04-15 23:07:37
3210446,3474940,20547123,2020-04-15 23:07:34
3210447,3474941,20712253,2020-04-15 23:07:34
3210451,3474945,20609924,2020-04-15 23:07:34
3210445,3474939,20517422,2020-04-15 23:07:34
3210452,3474946,20658615,2020-04-15 23:07:34
3210444,3474938,20324539,2020-04-15 23:07:34
3210448,3474942,20581840,2020-04-15 23:07:34
3210449,3474943,20324540,2020-04-15 23:07:34
3210450,3474944,20547129,2020-04-15 23:07:34
3210437,3474930,20602962,2020-04-15 23:07:31
3210438,3474932,20611393,2020-04-15 23:07:31
3210439,3474933,20744817,2020-04-15 23:07:31
3210440,3474934,20434241,2020-04-15 23:07:31
3210441,3474935,20611385,2020-04-15 23:07:31
3210442,3474936,20680581,2020-04-15 23:07:31
3210443,3474937,20547130,2020-04-15 23:07:31
3210436,3474929,20547134,2020-04-15 23:07:31
3210433,3474926,20654594,2020-04-15 23:07:31
3210434,3474927,20322335,2020-04-15 23:07:31
